source,translation,reference,bleu,rouge1_f,rouge2_f,rougeL_f,meteor
"Thay đổi kế hoạch, ta sẽ đóng cửa","Change of plans, we're closing.","Change of plans, we're shutting down.",55.780028607687655,0.7692307692307692,0.7272727272727272,0.7692307692307692,0.8918539325842695
Cảm gíac anh thế nào Woody?,"How are you feeling, Woody?","Well, how does that feel, Woody?",18.370727471078336,0.5454545454545454,0.22222222222222224,0.5454545454545454,0.5499999999999999
Ngươi có chắc con gấu trúc đó là thằng ngu không?,Are you sure that panda is an idiot?,Are you certain it is the panda who is a fool?,8.591316733350183,0.4210526315789474,0.11764705882352941,0.4210526315789474,0.43684710351377026
Tôi nghĩ rằng mình tìm thấy một Transformer.,I think I found a Transformer.,I think we just found a Transformer.,42.38365628278778,0.7692307692307692,0.5454545454545454,0.7692307692307692,0.7120253164556962
Sự giải thoát khỏi cõi thanh bình cũ.,Freedom from the old world of peace.,A freedom from the old tranquilite.,22.089591134157878,0.6153846153846153,0.5454545454545454,0.6153846153846153,0.6816901408450705
Cám ơn cô.,Thank you.,Okay? Thank you.,51.341711903259224,0.8,0.6666666666666666,0.8,0.6134259259259259
Mình sẽ ổn mà.,I'll be fine.,It'd be fine With me.,21.444097124017667,0.4,0.25,0.4,0.3758169934640523
Tapio.,Tapio.,Tapio.,100.00000000000004,1.0,0.0,1.0,0.9375
"Ý anh là sao, tôi làm gì?","What do you mean, what do I do?","What do you mean, what do I do?",100.00000000000004,1.0,1.0,1.0,0.9995
Ê!,Hey!,Hey!,100.00000000000004,1.0,0.0,1.0,0.9375
"Hãy gõ vào đây mô tả của ứng dụng này, cách sử dụng nó. Thí dụ: một ứng dụng quay số như KPPP có thể là « Công cụ quay số ».","Type the description of this application here, using it. For example: a dial-up application such as KPPP may be ""The Dial-Up Tool"".","Type the description of this application, based on its use, here. Examples: a dial up application (KPPP) would be ""Dial up tool"".",21.566998043638094,0.7826086956521738,0.5,0.7391304347826088,0.6029013125336996
Anh ta sẽ không làm việc gì mà chị không thấy từ trước.,He won't do anything you didn't see before.,"No, he's not going to do anything that I won't see coming from a mile away.",4.410929085933151,0.42857142857142855,0.23076923076923078,0.35714285714285715,0.3304973821989529
Tập đoàn MP đã sở hữu 4 con tem quý nhất trên thế giới.,MP Corporation owns four of the most precious stamps in the world.,MP Corporation is now the proud owner of the world's four rarest stamps.,9.621015408672907,0.6153846153846153,0.24999999999999994,0.3846153846153846,0.46504838171504836
Đó là râu của anh sao?,Is that your beard?,That's your beard?,39.76353643835254,0.75,0.3333333333333333,0.75,0.7500000000000001
- Nối máy Steve cho tôi.,- Get Steve on the line.,- Get Steve on the phone.,64.34588841607616,0.8000000000000002,0.75,0.8000000000000002,0.8412698412698414
-Để em giúp.,- Help me.,- Let me help.,16.37226966703825,0.8,0.0,0.4,0.40816326530612246
Lẽ ra ta nên ném ngươi từ đỉnh Bức Tường xuống!,I should have thrown you from the top of the Wall!,"I should have thrown you from the top of the Wall, boy!",78.17032396134894,0.9565217391304348,0.9523809523809523,0.9565217391304348,0.8675523349436391
Lúc này cần có hoả tiễn thật đó.,We need a real rocket right now.,This is why we need jetpacks.,6.567274736060396,0.30769230769230765,0.1818181818181818,0.30769230769230765,0.3599374021909233
- Những kẻ nghi ngờ sẽ nghi ngờ đến phút chót.,- Doubters will suspect at the last minute.,- Doubters will doubt till the end.,20.164945583740657,0.4615384615384615,0.1818181818181818,0.4615384615384615,0.6944444444444445
Khá nhiều đấy.,It's a lot.,Several.,15.97357760615681,0.0,0.0,0.0,0.21739130434782608
Vậy tôi phải tiếp bước cha ông sao?,So I'm supposed to follow in your father's footsteps?,"So, I have to step on people to get ahead?",4.521356896113449,0.28571428571428564,0.10526315789473685,0.28571428571428564,0.25
"Mày nhầm rồi, đồ con gián nhỏ bẩn thỉu và xấu xa!","You're wrong, you dirty, evil little cockroach!","You foul, loathsome, evil little cockroach!",41.11336169005198,0.5714285714285715,0.3333333333333333,0.5714285714285715,0.7309228039041704
Một cuộc sống .,A life.,A life.,100.00000000000004,1.0,1.0,1.0,0.9814814814814815
- Tôi ngủ với cô ấy rồi.,- I slept with her.,- I slept with her.,100.00000000000004,1.0,1.0,1.0,0.9976851851851852
"Kurt, nghe anh đi!","Kurt, listen to me!","Kurt, listen to me!",100.00000000000004,1.0,1.0,1.0,0.9976851851851852
- Nó nói đúng đấy.,- He's right.,- He's right.,100.00000000000004,1.0,1.0,1.0,0.996
Đưa người phụ nữ này và mấy người bị thương vô trong nhà rạp.,Take this woman and the wounded into the theater.,Pick up this woman and put the rest of the injured in the tent house.,10.194207971045941,0.4166666666666667,0.18181818181818182,0.4166666666666667,0.33189033189033185
Có đúng không?,Is that true?,"You tell me, brother.",0.0,0.0,0.0,0.0,0.0
Có chuyện gì thế?,What's going on?,What's the matter?,18.99589214128981,0.5,0.3333333333333333,0.5,0.5111111111111111
Thế là được rồi.,That's all right.,That's all that matters.,27.534765745159184,0.6666666666666665,0.5714285714285715,0.6666666666666665,0.534957627118644
Chúng đã đe doạ là sẽ bắt tất cả chúng ta.,They threatened to arrest us all.,They threatened to take all of us.,25.201472805660515,0.7692307692307692,0.3636363636363636,0.6153846153846153,0.6469760900140648
Đợi lệnh!,Stand by!,Stand by!,100.00000000000004,1.0,1.0,1.0,0.9814814814814815
Anh ấy thuê tôi dạy cách trang điểm sân khấu.,He hired me to teach him how to do stage makeup.,He hired me to teach him to use theatrical makeup.,48.326978309062206,0.761904761904762,0.5263157894736842,0.761904761904762,0.7957957957957958
"Cô buồn vì sắp phải xa lũ cá, phải không ?","You're upset to be away from the fish, aren't you?","You're upset about losing the whales, aren't you?",26.20251007173262,0.6363636363636365,0.39999999999999997,0.6363636363636365,0.7240437158469946
Từ đảo Thursday thẳng xuống núi Macedon để xem hòn đá Hanging nổi tiếng.,From Thursday Island straight down Mount Macedon to see the famous Hanging Rock.,From Thursday Island right down to Mount Macedon to see the famous Hanging Rock.,66.46817937381975,0.888888888888889,0.7199999999999999,0.888888888888889,0.8671220364560581
Đừng làm hại con gái tôi.,Don't hurt my daughter.,Don't hurt my daughter.,100.00000000000004,1.0,1.0,1.0,0.9976851851851852
Ai cũng sẽ có bí mật và họ đều trả lời rất nhanh.,Everyone's got secrets and they all answer fast.,Everyone has secrets and they all replied too quickly.,28.240990488565412,0.5555555555555556,0.375,0.5555555555555556,0.5625
"Lí lẽ của cậu là rất đúng, Selina.","Your argument is very true, Selina.","Your logic is flawless, Selina.",23.356898886410004,0.5454545454545454,0.0,0.5454545454545454,0.6281690140845071
Tại sao sơ bảo vệ tôi?,Why are you protecting me?,Why are you protecting me?,100.00000000000004,1.0,1.0,1.0,0.9976851851851852
Mình hiểu rồi,I get it.,I understand.,18.99589214128981,0.4,0.0,0.4,0.32258064516129037
Carl!,Carl!,Carl!,100.00000000000004,1.0,0.0,1.0,0.9375
Anh đã đi đâu?,Where have you been?,Where have you been?,100.00000000000004,1.0,1.0,1.0,0.996
- Nó sẽ đến đây ?,- He'll be here?,- He's gonna bring them up here?,12.975849993980747,0.36363636363636365,0.0,0.36363636363636365,0.39062499999999994
- Anh ta muốn bao nhiêu?,- How much does he want?,- How much does he want?,100.00000000000004,1.0,1.0,1.0,0.9985422740524781
Thì chỉ còn mỗi việc đó thôi!,That's all there is to it!,That only means one thing!,6.567274736060395,0.16666666666666666,0.0,0.16666666666666666,0.16129032258064518
"Đồng chí Chan Gong, đồng chí nói rất đúng...","Comrade Chan Gong, you're right...","Comrade Chan Gong, what you say is true...",30.930507849168606,0.5714285714285715,0.3333333333333333,0.5714285714285715,0.5739795918367346
Pháp,French,French,100.00000000000004,1.0,0.0,1.0,0.5
- Bao gồm của HYDRA.,- Including HYDRA.,- Including HYDRA'S.,35.35533905932737,0.8,0.6666666666666666,0.8,0.7653061224489797
Dĩ nhiên.,Of course.,Don't I always?,0.0,0.0,0.0,0.0,0.0
"Cô đã nói đủ rồi, thưa cô.","You've said enough, ma'am.","You've said quite enough, madam.",20.547995616750768,0.6666666666666666,0.4000000000000001,0.6666666666666666,0.8757427021441488
Cậu sẽ sớm được nắm quyền điều hành thôi.,You'll be in charge soon enough.,"- Hey, well, he's a busy man, your father.",2.7869730680842904,0.0,0.0,0.0,0.03731343283582089
"Jason, tôi đến đây vì tôi đã tìm thấy vài thông tin.","Jason, I'm here because I found some information.","Jason, I came here because I found something.",32.46679154750989,0.7058823529411765,0.5333333333333333,0.7058823529411765,0.7711943069306932
Ông bị chằng dây xích.,You've got a chain.,You are fettered in chains.,8.745825313180632,0.4000000000000001,0.0,0.4000000000000001,0.42592592592592593
Có chuyện gì vậy?,What's going on?,"Information, please.",0.0,0.0,0.0,0.0,0.0
"Thật là Wow, điều này nghe không hay chút nào.","Wow, this doesn't sound good.","Wow, that sounded not good.",18.575057999133602,0.5454545454545454,0.0,0.5454545454545454,0.6281690140845071
Nào bây giờ ký nhượng tấm séc đi.,Now sign the check.,Now endorse the cheque.,14.058533129758727,0.5,0.0,0.5,0.3
"Đừng, đừng!","No, don't!",Don't! Don't.,15.97357760615681,0.5714285714285715,0.4,0.5714285714285715,0.43314500941619577
"Là người lính con uống dòng nước xanh của Người, ...sống nơi mặt đất đỏ của Người và ăn làn da xanh mướt của Người.","As a soldier I drink your blue waters, live on your red ground and eat your green skin.","As a soldier I must drink your blue water, live inside your red clay and eat your green skin.",44.78226646961712,0.8648648648648649,0.6857142857142857,0.8648648648648649,0.8565184003780494
"Bác sĩ Meade, tôi nói đó là bà Charles Hamilton.","Dr. Meade, I said it was Mrs. Charles Hamilton.","Dr. Meade, I said Mrs. Charles Hamilton.",67.03420896351791,0.8750000000000001,0.7142857142857143,0.8750000000000001,0.9728931830381106
"Chúng ta phải có một cái gì, chỉ đêm nay.","We must have something, just tonight.","We must have something, just for tonight.",67.52918218126553,0.923076923076923,0.7272727272727272,0.923076923076923,0.8918539325842695
Tôi biết tất cả.,I know everything.,I know everything.,100.00000000000004,1.0,1.0,1.0,0.9921875
Toussaint.,Toussaint.,"Hey, grab yourselves a rock.",4.104249931194939,0.0,0.0,0.0,0.07692307692307691
Yup.,Yup.,Yup.,100.00000000000004,1.0,0.0,1.0,0.9375
Nâng bazôka lên.,Raise the bazhoka.,Mount the bazooka.,18.99589214128981,0.3333333333333333,0.0,0.3333333333333333,0.25
"Chào, Ăng-Lê.","Hello, Inglés.","Hola, Inglés.",59.460355750136046,0.6666666666666666,0.5,0.6666666666666666,0.7361111111111112
Lễ tân ở đây điên lắm.,The reception's crazy here.,The reception up here's crazy.,11.51015341649912,0.9090909090909091,0.4444444444444445,0.7272727272727272,0.7407407407407406
Chim cánh cụt tiến lên!,Penguins ahead!,Run!,27.516060407455225,0.0,0.0,0.0,0.2380952380952381
Lên đó đi!,Get up there!,Up there!,31.947155212313625,0.8,0.6666666666666666,0.8,0.9498207885304659
- Phải! - Sao không đi cùng anh?,- Why don't you come with me?,- Why isn't she with you?,13.888095170058955,0.6153846153846153,0.0,0.4615384615384615,0.526406035665295
- Bà ngủ ngon quá!,- Good night!,- You slept well!,14.794015674776452,0.0,0.0,0.0,0.3061224489795918
Tôi muốn để lại một tin nhắn.,I want to leave a message.,I'd like to leave a message.,61.47881529512643,0.7692307692307692,0.5454545454545454,0.7692307692307692,0.7454289732770746
Ả đã tiếp cận anh đây hả?,She approached you?,Is this the woman who approached you?,21.874242445215206,0.4,0.25,0.4,0.38742690058479534
Xin lỗi anh em!,"Sorry, guys!","Sorry, laddie.",31.947155212313625,0.5,0.0,0.5,0.46875
Tôi biết Điều đó...,I know that...,"Yeah, and I know that.",43.01250851313262,0.7499999999999999,0.6666666666666666,0.7499999999999999,0.439469320066335
"Không đó là phụ nữ,","No, it's a woman.","No, it's woman, one-on-one.",29.05925408079185,0.6666666666666666,0.4,0.6666666666666666,0.539732770745429
Tôi đã từng được thấy điều ấy trên chuột rồi.,I've seen it on mice before.,I've seen the effect on mice.,19.64073254502565,0.7142857142857143,0.5,0.7142857142857143,0.703125
Giống như tập xe đạp ý.,It's like riding a bike.,It's like riding a bike.,100.00000000000004,1.0,1.0,1.0,0.9985422740524781
Mẫu HTML DjangoLanguage,Django HTML Template,Django HTML Template,100.00000000000004,1.0,1.0,1.0,0.9814814814814815
Dịch vụ tư vấn việc làm.,Job counseling.,Placement services.,27.516060407455225,0.0,0.0,0.0,0.16666666666666666
Tôi xin lỗi. Đưa ả đi.,I'm sorry.,Get her up.,19.716118825581447,0.0,0.0,0.0,0.125
Tôi chơi ghê quá.,I'm a terrible player.,That was awful.,10.682175159905853,0.0,0.0,0.0,0.11904761904761905
TJ?,TJ?,TJ?,100.00000000000004,1.0,0.0,1.0,0.9375
Ilithyia đã quên không nhắc tới chị là... quý phu nhân của ngài Batiatus.,have I forgotten to mention that I am... the lady of the Lord Batiatus.,Ilithyia neglected to mention she was acquainted With the wife of good batiatus.,5.401157445454033,0.3703703703703704,0.08,0.3703703703703704,0.3599374021909233
Có thể giành quyền nuôi con bé.,Could take custody of her.,Maybe you took it home.,8.116697886877475,0.0,0.0,0.0,0.08333333333333333
"- Thôi nào, đi thôi.","- Come on, let's go.",- Come on.,26.269098944241588,0.5714285714285715,0.4,0.5714285714285715,0.8522727272727273
Chỉ cần hít một hơi...,Just take a breath...,One good whiff and...,24.446151121745054,0.0,0.0,0.0,0.20000000000000004
Con không muốn bố phải giấu con Nhưng nếu bố có nói sự thật thì con cũng không bị tổn thương đâu.,"I don't want you to have to hide it from me, but if you tell me the truth, I won't get hurt either.",I don't want you to lie to me... but I'm not really dying for you to tell me the truth either.,26.613685332453084,0.6666666666666666,0.3913043478260869,0.6250000000000001,0.5809182543047445
Họ tốt.,They're good.,They were good.,39.43223765116288,0.6666666666666666,0.0,0.6666666666666666,0.6388888888888888
"Xin cài dây an tòa, thưa ông.","Your seat belt, sir.","Put on your seat belt, sir.",54.44460596606694,0.8,0.7499999999999999,0.8,0.7674501424501425
