source,translation,reference,bleu,rouge1_f,rouge2_f,rougeL_f,meteor,rouge_details
A tiger has escaped from the zoo.,Một con hổ đã trốn thoát khỏi vườn thú .,một con hổ đã trốn thoát khỏi sở thú.,58.14307369682194,0.8799999999999999,0.7826086956521738,0.8799999999999999,0.8950617283950617,"{'rouge1': Score(precision=0.8461538461538461, recall=0.9166666666666666, fmeasure=0.8799999999999999), 'rouge2': Score(precision=0.75, recall=0.8181818181818182, fmeasure=0.7826086956521738), 'rougeL': Score(precision=0.8461538461538461, recall=0.9166666666666666, fmeasure=0.8799999999999999)}"
Tom waited a moment and then got up to leave,Tom chờ một chút và sau đó đứng dậy để rời khỏi,Tom đợi một lát rồi đứng dậy rời đi.,8.516593018819643,0.689655172413793,0.3703703703703704,0.689655172413793,0.3647058823529412,"{'rouge1': Score(precision=0.6666666666666666, recall=0.7142857142857143, fmeasure=0.689655172413793), 'rouge2': Score(precision=0.35714285714285715, recall=0.38461538461538464, fmeasure=0.3703703703703704), 'rougeL': Score(precision=0.6666666666666666, recall=0.7142857142857143, fmeasure=0.689655172413793)}"
Hypnotism works,&quot; &quot; &quot; &quot; &quot; có hiệu quả,thôi miên hoạt động,0.0,0.0,0.0,0.0,0.0,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}"
I probably shouldn't have done that,Đáng lẽ tôi không nên làm vậy .,tôi có lẽ không nên làm điều đó,23.356898886410015,0.75,0.5454545454545454,0.6666666666666666,0.5575,"{'rouge1': Score(precision=0.75, recall=0.75, fmeasure=0.75), 'rouge2': Score(precision=0.5454545454545454, recall=0.5454545454545454, fmeasure=0.5454545454545454), 'rougeL': Score(precision=0.6666666666666666, recall=0.6666666666666666, fmeasure=0.6666666666666666)}"
I think I can do that.,Tôi nghĩ tôi có thể làm được .,Tôi nghĩ rằng tôi có thể làm điều đó.,33.27714551776234,0.7826086956521738,0.6666666666666666,0.7826086956521738,0.6861724281549355,"{'rouge1': Score(precision=0.9, recall=0.6923076923076923, fmeasure=0.7826086956521738), 'rouge2': Score(precision=0.7777777777777778, recall=0.5833333333333334, fmeasure=0.6666666666666666), 'rougeL': Score(precision=0.9, recall=0.6923076923076923, fmeasure=0.7826086956521738)}"
Tom still hasn't paid me,Tom vẫn chưa trả tiền cho tôi .,tom vẫn chưa trả tiền cho tôi,68.037493331712,1.0,1.0,1.0,0.9844782983615982,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}"
There are many Roman statues in the next room,Có rất nhiều tượng đài La Mã ở phòng bên cạnh .,Có nhiều bức tượng La Mã ở phòng bên cạnh,46.17366309441024,0.8387096774193549,0.6206896551724138,0.8387096774193549,0.8436213991769549,"{'rouge1': Score(precision=0.8125, recall=0.8666666666666667, fmeasure=0.8387096774193549), 'rouge2': Score(precision=0.6, recall=0.6428571428571429, fmeasure=0.6206896551724138), 'rougeL': Score(precision=0.8125, recall=0.8666666666666667, fmeasure=0.8387096774193549)}"
Don't let the fire burn out,Đừng để đám cháy bùng cháy .,đừng để lửa cháy,7.809849842300637,0.4615384615384615,0.18181818181818182,0.4615384615384615,0.5943152454780362,"{'rouge1': Score(precision=0.375, recall=0.6, fmeasure=0.4615384615384615), 'rouge2': Score(precision=0.14285714285714285, recall=0.25, fmeasure=0.18181818181818182), 'rougeL': Score(precision=0.375, recall=0.6, fmeasure=0.4615384615384615)}"
She came without notice,Cô ấy đến mà không thông báo gì .,cô ấy đến mà không báo trước,31.55984539112946,0.761904761904762,0.7368421052631577,0.761904761904762,0.8179012345679012,"{'rouge1': Score(precision=0.7272727272727273, recall=0.8, fmeasure=0.761904761904762), 'rouge2': Score(precision=0.7, recall=0.7777777777777778, fmeasure=0.7368421052631577), 'rougeL': Score(precision=0.7272727272727273, recall=0.8, fmeasure=0.761904761904762)}"
He overlooked my mistake,Ông đã bỏ qua lỗi lầm của tôi .,anh ấy đã bỏ qua sai lầm của tôi,29.84745896009822,0.7272727272727273,0.6,0.7272727272727273,0.654320987654321,"{'rouge1': Score(precision=0.7272727272727273, recall=0.7272727272727273, fmeasure=0.7272727272727273), 'rouge2': Score(precision=0.6, recall=0.6, fmeasure=0.6), 'rougeL': Score(precision=0.7272727272727273, recall=0.7272727272727273, fmeasure=0.7272727272727273)}"
He was acquitted.,Ông ấy đã được tha bổng .,anh được tha bổng.,41.11336169005198,0.7272727272727272,0.6666666666666665,0.7272727272727272,0.7632211538461539,"{'rouge1': Score(precision=0.6666666666666666, recall=0.8, fmeasure=0.7272727272727272), 'rouge2': Score(precision=0.6, recall=0.75, fmeasure=0.6666666666666665), 'rougeL': Score(precision=0.6666666666666666, recall=0.8, fmeasure=0.7272727272727272)}"
Tom told me he didn't know anybody named Mary.,Tom nói với tôi rằng anh ấy không biết ai tên là Mary .,Tom nói với tôi rằng anh ta không biết ai tên mary.,54.45178846139407,0.9230769230769231,0.8108108108108109,0.9230769230769231,0.9088740458015268,"{'rouge1': Score(precision=0.9, recall=0.9473684210526315, fmeasure=0.9230769230769231), 'rouge2': Score(precision=0.7894736842105263, recall=0.8333333333333334, fmeasure=0.8108108108108109), 'rougeL': Score(precision=0.9, recall=0.9473684210526315, fmeasure=0.9230769230769231)}"
Tom could tell that it would be impossible to reach a compromise with Mary.,Tom có thể nói rằng không thể thoả hiệp với bà Ma - ri .,Tom có thể nói rằng sẽ không thể đạt được thỏa hiệp với mary.,32.37722713145643,0.7368421052631577,0.6111111111111113,0.7368421052631577,0.6453333333333333,"{'rouge1': Score(precision=0.7777777777777778, recall=0.7, fmeasure=0.7368421052631577), 'rouge2': Score(precision=0.6470588235294118, recall=0.5789473684210527, fmeasure=0.6111111111111113), 'rougeL': Score(precision=0.7777777777777778, recall=0.7, fmeasure=0.7368421052631577)}"
Mary is being careful with her baby,Mary đang cẩn thận với đứa con của mình,mary đang cẩn thận với em bé,29.84745896009822,0.6666666666666666,0.6363636363636364,0.6666666666666666,0.6916666666666668,"{'rouge1': Score(precision=0.5714285714285714, recall=0.8, fmeasure=0.6666666666666666), 'rouge2': Score(precision=0.5384615384615384, recall=0.7777777777777778, fmeasure=0.6363636363636364), 'rougeL': Score(precision=0.5714285714285714, recall=0.8, fmeasure=0.6666666666666666)}"
What is written in the book?,Những gì được viết trong cuốn sách ?,những gì được viết trong cuốn sách?,84.08964152537145,1.0,1.0,1.0,0.9990234375,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}"
We study French together,Chúng tôi cùng nhau học tiếng Pháp .,chúng tôi học tiếng Pháp cùng nhau,27.054113452696992,1.0,0.8333333333333334,0.7692307692307693,0.9471112388617419,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=0.8333333333333334, recall=0.8333333333333334, fmeasure=0.8333333333333334), 'rougeL': Score(precision=0.7692307692307693, recall=0.7692307692307693, fmeasure=0.7692307692307693)}"
Did you make it yourself?,Bạn tự làm nó à ?,Có phải bạn tự làm cái đó?,12.872632311973014,0.625,0.5714285714285714,0.625,0.48076923076923084,"{'rouge1': Score(precision=0.8333333333333334, recall=0.5, fmeasure=0.625), 'rouge2': Score(precision=0.8, recall=0.4444444444444444, fmeasure=0.5714285714285714), 'rougeL': Score(precision=0.8333333333333334, recall=0.5, fmeasure=0.625)}"
The film was a great success.,Bộ phim là một thành công lớn .,bộ phim là một thành công lớn,68.037493331712,1.0,1.0,1.0,0.9844782983615982,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}"
The doctor made six house calls in the afternoon,Bác sĩ đã gọi sáu cuộc điện thoại trong nhà vào buổi chiều,Bác sĩ gọi sáu nhà vào buổi chiều.,26.130226596777135,0.8,0.7272727272727274,0.8,0.828623670212766,"{'rouge1': Score(precision=0.6666666666666666, recall=1.0, fmeasure=0.8), 'rouge2': Score(precision=0.6, recall=0.9230769230769231, fmeasure=0.7272727272727274), 'rougeL': Score(precision=0.6666666666666666, recall=1.0, fmeasure=0.8)}"
Tom put on his hat.,Tom đội nón lên .,Tom đội mũ lên.,30.213753973567677,0.7272727272727272,0.4444444444444445,0.7272727272727272,0.7500000000000001,"{'rouge1': Score(precision=0.6666666666666666, recall=0.8, fmeasure=0.7272727272727272), 'rouge2': Score(precision=0.4, recall=0.5, fmeasure=0.4444444444444445), 'rougeL': Score(precision=0.6666666666666666, recall=0.8, fmeasure=0.7272727272727272)}"
I am able to swim here.,Tôi có thể bơi ở đây .,tôi có thể bơi ở đây,61.47881529512643,1.0,1.0,1.0,0.981329690346084,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}"
Do you want to tell us why we're here?,Bạn có muốn cho chúng tôi biết tại sao chúng tôi ở đây không ?,Bạn có muốn nói với chúng tôi tại sao chúng ta ở đây?,21.186050864016664,0.761904761904762,0.5500000000000002,0.7142857142857143,0.7168395756403495,"{'rouge1': Score(precision=0.7272727272727273, recall=0.8, fmeasure=0.761904761904762), 'rouge2': Score(precision=0.5238095238095238, recall=0.5789473684210527, fmeasure=0.5500000000000002), 'rougeL': Score(precision=0.6818181818181818, recall=0.75, fmeasure=0.7142857142857143)}"
I'm cutting down on sweets.,Tôi đang giảm dần kẹo ngọt .,Tôi đang cắt giảm đồ ngọt.,19.64073254502566,0.7000000000000001,0.4444444444444445,0.7000000000000001,0.6371428571428571,"{'rouge1': Score(precision=0.6363636363636364, recall=0.7777777777777778, fmeasure=0.7000000000000001), 'rouge2': Score(precision=0.4, recall=0.5, fmeasure=0.4444444444444445), 'rougeL': Score(precision=0.6363636363636364, recall=0.7777777777777778, fmeasure=0.7000000000000001)}"
I have to study for the test,Tôi phải học bài kiểm tra .,tôi phải học bài kiểm tra,61.47881529512643,1.0,1.0,1.0,0.981329690346084,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}"
Tom isn't planning to stay,Tom không có ý định ở lại,Tom không định ở lại,30.739407647563215,0.923076923076923,0.7272727272727272,0.923076923076923,0.9307692307692308,"{'rouge1': Score(precision=0.8571428571428571, recall=1.0, fmeasure=0.923076923076923), 'rouge2': Score(precision=0.6666666666666666, recall=0.8, fmeasure=0.7272727272727272), 'rougeL': Score(precision=0.8571428571428571, recall=1.0, fmeasure=0.923076923076923)}"
"Tom is from Boston, but now he lives in Chicago.","Tom đến từ Boston , nhưng giờ anh ấy sống ở Chicago .","Tom đến từ boston, nhưng giờ anh ấy sống ở chicago.",59.230330720232516,1.0,1.0,1.0,0.9997724169321802,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}"
Tom usually keeps appointments.,Tom thường có những cuộc hẹn .,tom thường giữ các cuộc hẹn.,26.269098944241588,0.8000000000000002,0.5555555555555556,0.8000000000000002,0.6914285714285714,"{'rouge1': Score(precision=0.8, recall=0.8, fmeasure=0.8000000000000002), 'rouge2': Score(precision=0.5555555555555556, recall=0.5555555555555556, fmeasure=0.5555555555555556), 'rougeL': Score(precision=0.8, recall=0.8, fmeasure=0.8000000000000002)}"
I'm not good at posting stuff online,Tôi không giỏi đăng bài trên mạng .,tôi không giỏi đăng bài trực tuyến,34.57207846419409,0.8461538461538461,0.75,0.8461538461538461,0.7014084507042254,"{'rouge1': Score(precision=0.8461538461538461, recall=0.8461538461538461, fmeasure=0.8461538461538461), 'rouge2': Score(precision=0.75, recall=0.75, fmeasure=0.75), 'rougeL': Score(precision=0.8461538461538461, recall=0.8461538461538461, fmeasure=0.8461538461538461)}"
Atlantis is real,ity là sự thật .,atlantis là có thật,12.703318703865365,0.6,0.25,0.6,0.24390243902439024,"{'rouge1': Score(precision=0.6, recall=0.6, fmeasure=0.6), 'rouge2': Score(precision=0.25, recall=0.25, fmeasure=0.25), 'rougeL': Score(precision=0.6, recall=0.6, fmeasure=0.6)}"
He lost the watch that I had bought him a week before,Anh ta làm mất chiếc đồng hồ mà tôi đã mua cho anh ta một tuần trước đó .,anh ấy đã mất chiếc đồng hồ mà tôi đã mua cho anh ấy một tuần trước,55.78537980042048,0.8636363636363636,0.761904761904762,0.8636363636363636,0.8099489795918366,"{'rouge1': Score(precision=0.8260869565217391, recall=0.9047619047619048, fmeasure=0.8636363636363636), 'rouge2': Score(precision=0.7272727272727273, recall=0.8, fmeasure=0.761904761904762), 'rougeL': Score(precision=0.8260869565217391, recall=0.9047619047619048, fmeasure=0.8636363636363636)}"
She lowered her voice,Cô ấy hạ giọng xuống .,cô ấy hạ giọng,30.213753973567677,0.8333333333333333,0.8,0.8333333333333333,0.9449404761904763,"{'rouge1': Score(precision=0.7142857142857143, recall=1.0, fmeasure=0.8333333333333333), 'rouge2': Score(precision=0.6666666666666666, recall=1.0, fmeasure=0.8), 'rougeL': Score(precision=0.7142857142857143, recall=1.0, fmeasure=0.8333333333333333)}"
I had to compromise on this point.,Tôi phải thoả hiệp về điểm này .,tôi đã phải thỏa hiệp về điểm này.,47.750342648354646,0.8799999999999999,0.7826086956521738,0.8799999999999999,0.755560651226783,"{'rouge1': Score(precision=0.9166666666666666, recall=0.8461538461538461, fmeasure=0.8799999999999999), 'rouge2': Score(precision=0.8181818181818182, recall=0.75, fmeasure=0.7826086956521738), 'rougeL': Score(precision=0.9166666666666666, recall=0.8461538461538461, fmeasure=0.8799999999999999)}"
I hardly have any money.,Tôi hầu như không có tiền .,tôi hầu như không có tiền,61.47881529512643,1.0,1.0,1.0,0.981329690346084,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}"
I have a friend named Tom,Tôi có một người bạn tên là Tom .,tôi có một người bạn tên tom,44.63236137853326,0.9600000000000001,0.8695652173913043,0.9600000000000001,0.9608843537414966,"{'rouge1': Score(precision=0.9230769230769231, recall=1.0, fmeasure=0.9600000000000001), 'rouge2': Score(precision=0.8333333333333334, recall=0.9090909090909091, fmeasure=0.8695652173913043), 'rougeL': Score(precision=0.9230769230769231, recall=1.0, fmeasure=0.9600000000000001)}"
Tom woke up at 6:30,Tom thức dậy lúc 6 giờ 30 .,Tom thức dậy lúc 6:30,54.10822690539397,0.9473684210526316,0.823529411764706,0.9473684210526316,0.7488207547169812,"{'rouge1': Score(precision=0.9, recall=1.0, fmeasure=0.9473684210526316), 'rouge2': Score(precision=0.7777777777777778, recall=0.875, fmeasure=0.823529411764706), 'rougeL': Score(precision=0.9, recall=1.0, fmeasure=0.9473684210526316)}"
I saw many people hurrying toward the ball park,Tôi đã thấy rất nhiều người vội vã chạy đến công viên bóng .,tôi thấy nhiều người vội vã đi về phía công viên bóng,26.58483576665878,0.7906976744186046,0.6829268292682926,0.7906976744186046,0.7053228091479459,"{'rouge1': Score(precision=0.7727272727272727, recall=0.8095238095238095, fmeasure=0.7906976744186046), 'rouge2': Score(precision=0.6666666666666666, recall=0.7, fmeasure=0.6829268292682926), 'rougeL': Score(precision=0.7727272727272727, recall=0.8095238095238095, fmeasure=0.7906976744186046)}"
I doubt the authenticity of the document.,Tôi nghi ngờ tính xác thực của tài liệu .,tôi nghi ngờ tính xác thực của tài liệu.,88.01117367933934,1.0,1.0,1.0,0.9995,"{'rouge1': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rouge2': Score(precision=1.0, recall=1.0, fmeasure=1.0), 'rougeL': Score(precision=1.0, recall=1.0, fmeasure=1.0)}"
Where's the ticket booth?,Tấm vé đâu ?,quầy bán vé ở đâu,14.794015674776452,0.4,0.25,0.4,0.20408163265306123,"{'rouge1': Score(precision=0.5, recall=0.3333333333333333, fmeasure=0.4), 'rouge2': Score(precision=0.3333333333333333, recall=0.2, fmeasure=0.25), 'rougeL': Score(precision=0.5, recall=0.3333333333333333, fmeasure=0.4)}"
